relevance,technical_depth,content_score,visual_confidence,visual_nervousness,audio_confidence,fluency_score,final_readiness_score
70.4649889022308,56.53351471279489,47.51064870521613,72.03463635867223,21.914557679053342,53.77746290402326,55.42300260958636,69.26022531684374
92.24569962087078,78.5796770833934,76.82358366901917,84.79944138890026,15.819505072280684,59.38715798671736,79.92481976605525,98.51194915514735
59.55304614808252,65.7159358629967,51.11733238467711,56.172002690356635,51.237417689896496,87.0941664047013,64.56140746415923,74.14943806690637
64.19228917053807,62.15449539482365,53.301689508979564,61.36009230320184,39.028080720356776,59.69049883588962,67.5498176757432,72.92762394236132
69.13262343760309,57.10923605550083,53.348208788486765,77.55391225825755,26.45342524273749,58.22444755201449,65.1055468302995,78.05939063730978
51.967136626543535,74.52032230855922,52.94361396712116,75.70598668593159,18.187940061728273,49.95117899335481,43.70016511784578,71.71982174762101
75.11667002065778,57.1482004987471,63.350746486396446,53.3847993773104,46.08656223351107,55.889838002375434,56.42655792316613,74.1002794561415
61.67503961659257,63.3853334692421,62.31492474391224,64.23108130476851,42.45445559175263,56.702931453423815,68.64950750586473,79.21700315829106
42.34026599847253,58.43725693435428,48.81231808285531,67.96954613957007,34.9996208474004,61.960148132841795,66.8459719411499,66.16249421721157
86.01338473991768,71.05305011961455,72.70551165924073,65.88123033877532,30.217919868644728,63.67441812180379,70.78173048468486,86.90100849624159
75.47729828275695,92.90480958374526,80.99869676051615,66.73976467832159,42.86994669898996,63.91924626978449,46.57837778311371,84.31646038407924
49.55049694768973,63.78183819150429,51.11006108777462,86.76437312275283,15.851045867360472,65.80899471191135,76.19855316779058,69.38713050651607
74.82737469730279,77.2503823266436,59.563473186096815,81.43754043206928,21.27043082788603,63.847120860991986,73.25137909155885,92.7483396455257
74.18239506070194,70.97864703560403,62.566303546096215,61.50155630535208,45.14113022700188,59.43916174091133,65.43524324264959,77.59670217646355
77.7477579089567,72.00394526344338,73.61350609312743,64.89983601145254,32.941164506200494,58.21236284217693,59.66324882032735,84.9799727986608
81.08386339974422,56.934016109868494,67.32568129995968,83.55637858804951,19.751100637740095,86.76795812558066,70.64608707175461,83.93864337003555
50.65535701314866,85.9525317378702,65.39974387608284,69.44415329089544,32.79559571966312,56.74510952701623,87.83007455967638,82.45194081741913
73.31273753525872,76.7091994867843,70.39592705033964,72.23884024279131,21.437364113646193,72.71468357135996,90.17758675043032,94.87728443492722
91.11823951967276,61.86541188282578,62.90501420957286,68.74213079900352,31.703668499306037,78.94191518470949,57.54631129520655,89.16843132320346
70.10390521705213,62.87742716063096,53.76897331839639,53.451433281342304,53.13393139035301,68.73317967188405,56.466980838531484,67.90743750810577
67.97058360851847,88.02825830347271,68.64193075221439,54.96857046881894,43.065485018493504,65.2727643025233,40.66751572184593,78.91578016886535
69.22878563749586,76.35447637776102,76.60620447653767,81.26565029547757,16.583240180083784,56.934740912583294,89.20096848879025,91.27128279010277
72.16715150295535,67.71049895467996,64.13345127054302,68.55639588076058,26.854308064197532,62.53141058759608,65.93817259163805,79.71395434941614
63.44585060787403,69.27716273230276,58.195492698554425,85.0399298858269,0.0,78.91506851922462,86.9183861845886,80.96999543140952
67.88774887103581,63.5427096080505,50.69863614728192,62.22183312409125,28.893560112182122,85.52270443423623,87.11813614859273,84.16196333469014
80.66006476851882,54.45137874539325,57.65302798358179,74.89374561227918,15.329231916585261,75.12998430172388,70.1617381692806,81.68867971523379
80.5315196184419,73.33115973783248,67.072408715409,81.59329803364248,9.758195345558338,74.15935606944264,78.01069061440515,90.72211719541605
75.91359626690542,52.986637083376365,63.549267122868216,68.15097863557011,27.667237200277572,78.49009225836889,67.20160922375686,76.49859943191508
53.320449917713155,75.27211941614767,50.18408008525967,87.54794181984364,0.0,84.96456368290038,79.59245651347638,83.12014337070123
65.4609709582926,72.78963337222486,61.986963734183774,81.03301882016521,19.880802369131107,69.50301761461877,66.11538668517082,82.65534218003931
75.6936212267047,47.477979288120494,47.33810769903707,77.43264094022715,23.93428256479639,66.1601666364732,68.26442264889053,76.44092443714956
65.52288383628766,58.66034329517225,57.05752373974305,60.21627222384968,43.049749821866094,50.9741639576216,70.77863835206725,74.17831263694266
75.07235681176651,79.79229180734617,79.68193854537617,80.1437006501813,5.129305499165536,55.204230332642986,56.35392938936471,90.29124951026499
78.21190824562947,59.291074242158416,62.99694270636702,62.44617067646678,32.66168689959763,53.93338903151778,52.73436205464985,72.69566716862722
60.28952096427201,80.64370155929407,57.723556802613075,96.32382064837391,7.622722558673203,69.84836123694873,61.34060281666223,86.27655188267252
65.09234608514672,69.46411777574434,75.91091596701375,69.03940100275351,40.1547856075319,60.96823574874112,65.13423296940094,86.67369613677579
64.47639530654679,89.74938269596315,73.64811171386233,64.37533224105732,40.68392967138685,77.7255444962673,80.08087187030561,83.53253533935165
63.27435389010158,65.02977637338195,57.29025804396732,76.20672097550678,25.214887031959247,54.64655641289899,66.12525671650913,78.6381906303607
78.71748537517247,80.96936870665546,76.862617264116,74.59180079228437,24.84687351604645,51.39039066484008,64.9913775237459,89.45985303625235
75.25894604634448,52.679017090156286,51.08574416897577,80.53152853332904,19.152030235817723,74.81500697372624,72.69068724816773,79.84387221708381
83.25940567171197,61.80746326139151,65.85681568154246,65.37724711294958,31.1467830675919,64.90827876531361,69.67547709899394,82.02583514380368
87.06907350688225,57.26471237336595,63.82897378114353,65.60268941725825,45.973133657571616,69.96554776511574,80.30121927724423,78.98565241948523
75.2046031904311,78.67556954748125,69.7397816677131,80.65480375065351,15.206888648543508,82.0934744018558,99.03571843712041,94.2737196329259
66.65396974319074,85.44061372541242,77.9199954352557,64.77139972846732,31.867105734765826,65.18215391139493,54.1465718453547,82.16696345359783
59.95031079897518,58.786429218750456,53.22342368365585,72.3421473253652,40.06185661714741,58.016459592612094,73.85145378107188,72.367363336654
71.4064354841708,76.09783390599924,59.64058909620273,73.82409746184051,27.50752020386394,72.92451264008149,74.35394275911892,91.81720302348667
64.3471201889842,61.62803653997819,52.94997736948449,64.44522880839746,30.4556741731504,79.89016531107552,89.15012513543631,77.7123279542599
62.011733122749256,73.65698667663685,57.73758564403792,76.32931817755511,25.294065989255287,52.84255885002768,76.89633143831445,85.23708911687272
64.64653571418737,63.34758128076819,59.31254499207943,73.34456789987026,31.92378628151239,88.1020453876635,77.28155041889124,78.95586416951681
55.448169263825676,59.22883952069697,51.40589211579241,87.94557863517788,7.913530972532747,70.23787951638899,69.95471079746697,80.74041502734737
100.0,61.62957472495615,69.79667197112093,80.44160877069072,25.01352314631977,86.46707325736034,84.0728184819398,94.25973928108317
79.08785796830772,81.3044429669949,77.09942850807036,75.07274031107298,33.46065720564025,79.69295590445672,88.66806786260364,96.49585896309995
69.99458303619775,69.76056423719987,70.12887007207907,61.83064329012764,41.11874318085557,64.0666118767264,67.32075416771137,84.78323747845462
74.29318881623884,68.55723857787379,56.12355548147117,77.46253566027221,27.701337788856392,89.6325472330546,76.73849126699729,85.6971949791727
74.99260420452906,86.9294393571617,72.29314640843913,72.7902152577034,32.07295682002892,69.86609123156359,65.46870947027651,89.41259068641999
84.88358099831726,55.681816407067274,64.0522468773043,62.99879185060827,46.56158118079047,52.76813095216225,55.79484700336524,78.01280018800723
90.78628835081209,67.21099686712415,67.76758118791211,88.8115706944059,0.0,46.01194043379918,62.406114717432914,88.35309688142111
59.74520619443144,76.50027736759225,62.77327188553785,64.35921369263272,25.39835111800012,76.72457328280144,79.86429842098732,82.54427251321512
94.159643952572,55.158982804086165,58.04023101494774,63.080919301187556,36.55439256796846,70.43339449322691,67.80433666805015,83.29302107727804
56.981526909714674,85.3251752488791,63.54510890101179,81.17295831588127,21.568844455140358,72.56753219153784,76.98143889809096,86.78248087750566
79.71267311841052,83.94983036158918,74.82725358420868,77.09003757588512,22.192076869817065,82.40117215449473,69.43666305665467,98.88443112904558
71.51810459226787,50.830698774583425,55.825588004547825,63.18948342525119,43.5356649666586,61.47376020697609,61.275045771340245,66.5420985876348
66.57232416901108,38.91344808045252,37.96518057134428,77.60414656144297,28.682254707763683,72.25457561784965,61.457526377632696,67.63754622339509
71.95676953091318,54.09962372968948,65.7457667778741,78.77362290575671,19.45866370360598,68.26885838994531,71.21825727444818,75.94236719936612
69.03387140975283,59.816189024026414,51.97280713583117,67.18899707114045,47.192495143655734,74.4084286126701,66.49242440850708,76.20304429617916
88.79226523903202,79.09560419495322,75.90732346481441,63.53063222294426,42.055154285964456,71.9348538542175,79.91935912738607,94.00494408900228
84.59463258383202,61.57717746127318,73.6816789141033,71.975996046924,44.62609093407813,61.10812181910432,82.91369894120466,87.25019402089445
64.18298395662661,62.19336999134814,54.94727542742272,74.24165946401916,29.941024440264833,62.26299996061421,65.88795405769727,82.25090533083454
92.73051804120854,73.23588403608838,74.91290180379282,71.20031326718261,33.70783051466073,57.77207434801595,61.31227179977452,84.09641977855742
76.79067747126335,75.76635127643289,65.75154416266706,85.73986763290033,4.454007063080942,53.3562511979018,63.92264378455062,90.77878941615985
92.20713229749443,62.49338884557272,76.08731951496799,69.61491530499293,29.00406629548051,76.83659937486672,79.94152847156755,87.35779929922568
89.71848419671075,84.56109624976942,74.67243499185889,73.95803533437409,29.994206155887824,70.60673765823907,64.80031729066533,91.10848566329757
71.69335114810265,82.07274823111237,72.45634564821334,66.29385667913894,39.879733006047815,39.51457379369924,66.24494390057066,77.35043441742775
67.65070870316241,54.563961264486274,47.22851263111648,81.6082678737852,14.650122515719675,71.46503881730716,70.26331361986175,78.46575125579449
72.92186269272307,52.604093309737166,62.464281117789945,65.06243416838687,22.48491064233512,63.718848390340874,81.86702210151354,83.1074064237395
67.81617438710569,63.80890754817885,57.30147656357375,90.76747983560841,12.288003782244015,72.3004164719107,81.45304277627378,85.39290770615563
68.89149425015157,65.64380181098026,60.11127567102494,69.62777763490159,36.19325871419425,68.519458858073,76.58613020119229,80.00626629711118
72.94362228379309,44.02159178561471,58.1323123794484,73.46488475897992,34.519196119897295,39.03744621806311,75.40247015683883,73.25032357479226
85.2981938008502,55.52112887449363,67.04533863428014,59.46584436826344,35.54400394617012,87.14031353866787,76.66333276170047,85.841782773529
82.44081276826505,73.94818265567126,71.2775613716328,73.64961002466225,45.577714657243945,67.42381202966415,70.72289648198175,90.06286250123664
85.2663111954958,82.24436366672457,79.21218502017427,58.569950872695166,54.497501385713605,56.53654606981312,66.2946276872969,85.0251383811469
71.23033984088408,71.94514892364177,66.35711323673827,74.21920754235285,38.69048261011633,72.5353430151398,68.82610515466342,86.18046945321503
86.2736458670957,53.26870621835609,66.37845885755246,77.01172742310898,20.607764550011083,81.75706813311619,74.37797819623283,87.68321166780969
69.92313810859356,68.1869485709776,55.57188848443582,55.59949117405706,57.156549331742724,59.53038651681672,54.85126976384529,65.49697246529863
64.33245902772597,52.12292247911002,62.25701263889441,80.09817089342634,14.396626345151867,90.52435805344308,90.07983389663748,83.49775141101334
42.00713142151712,95.4913108710889,53.53686423109113,53.546012530431085,54.63455092564604,92.39752406339272,95.04149021680155,80.96248674515634
79.13705209998344,78.2409867053637,75.3736890011268,72.81191423969376,28.021694591921246,67.37406872100478,61.147388471835626,87.62343171555983
51.684518229655374,66.81992447846301,47.39545257574777,58.964106827842286,42.47504638138554,81.920022863446,85.14317749174612,68.74306375570832
60.12446236115595,79.2892542558586,56.841248116426684,67.75366850002976,36.646748292166656,58.31655545136365,65.21203278714142,72.98584911538367
64.78358827258543,71.83738320971044,51.92147476584312,74.40474737960399,25.43815022898256,73.52489954417148,74.00159111273234,84.1358097357099
73.5026940317749,62.84713350649697,62.09120741041603,75.43298029036387,24.957900272241762,68.40591691203882,62.183041577951855,79.05049865977179
55.16873673840368,88.99492091824328,57.41046653314342,63.07094802204092,31.181793853405498,76.94924376944441,70.52512510180193,84.4276477473302
63.91811250907358,71.34792994668562,55.8576367855331,91.45149127773388,0.0,71.09820710227028,76.88687236045612,86.71273445768038
69.7765480934675,66.44215160319888,61.56128369537453,68.52997998371511,39.18105295064417,90.10523001591352,74.47769715787842,78.33215174906097
70.94061541978495,98.95651205185183,71.63165995441817,86.39116805444067,27.030438458170856,62.46411758292005,71.92188958331278,97.15162936794569
67.45046710815015,65.55703567877165,56.36329077042295,59.852432693071336,34.95334694640061,55.760597332377436,63.22113334878098,72.41187259625731
74.80543094148898,49.329252245556475,57.845888827457195,78.33528961608924,5.714825243339115,71.74056569847572,83.14697277397079,79.64902261447862
92.07086864205243,73.02822811239254,70.06452240494978,69.44230922342294,35.02430607675084,68.76005391412411,74.76758688152574,87.61245469817538
74.03232988843294,51.03542603714024,55.61313379841573,60.960923585352106,33.15483687392976,80.36093175210438,86.09356708199488,81.2079942669984
58.89224682392906,64.20309860366238,62.67149164229125,71.41716913639905,47.137467183454504,71.93317839394372,72.88708036187217,75.87156364893688
73.6024908573874,66.17036196343348,67.14643582950093,79.56702316794585,14.145061147990557,54.68767046442222,43.98178150117815,82.15271515207921
58.759600725913515,42.165312884570206,47.74768275190346,94.9299951743279,5.0214375333529535,76.38490774451643,74.01074745773386,75.40816155981345
83.02891779585322,64.51670546973618,67.99988435394664,73.21697806196013,21.438298308895476,77.92042349536523,72.21061418072853,85.81587954151681
78.43811812284484,57.21838421850755,61.21451299782335,69.90881003355797,38.77835449309465,72.74698232879953,71.12322157694832,83.059432283377
88.68249058820776,74.69372367622235,73.58141213805384,56.8816376764984,34.59745301889862,64.94775295645333,61.37875445663383,86.63322929297031
72.67979909876529,74.35631305228077,65.74325779961617,74.86501643826202,25.650778880218944,48.24533433646128,49.7293132300431,79.77883683054417
57.48366308590671,75.19914475995445,68.8917685246997,82.18761851697317,16.10483851558516,82.90726136849952,77.94030525627088,85.75609393051452
64.63916803750872,64.37036376214246,55.72522839859566,71.70416222375488,29.58042962464404,68.03046020153414,73.38461179823057,81.66901732533468
83.39464962529588,50.18122437860116,44.785616492341944,79.34319911239274,9.721771300283892,65.75234598107316,56.17504272994299,71.77325723808224
78.49755273845746,77.10986192363177,66.56427419357985,44.0895770785509,51.540467335429234,71.91804005402547,56.16990433927145,80.48166446481679
71.81628180992405,74.95149799521306,66.76298312279661,60.26931059118444,49.303261422131484,66.4147042697303,67.93430673976583,78.07343815613237
66.68061298570187,57.38236743167719,54.790664828280036,87.11708480142343,1.9077060551257183,51.86438602123259,75.64389628555239,79.58764886814934
63.971127136081,80.47885624875292,61.368799284754076,88.26009713546937,17.16330983524479,63.120885918542974,88.13352509192651,85.75564689280606
80.90514446411169,71.5915109648779,76.4339426794381,85.61511196726853,14.6409212252576,60.46582129653817,69.83263207766025,89.14606008073673
96.16064697031948,69.63842397299285,72.4176526166179,71.84680305864909,17.37618662511334,58.28385961489349,76.146068886891,90.73151668780964
59.43706820781672,74.43983303032743,67.35883048514286,77.18953310665067,30.77884837979586,60.43204911430539,50.99791788973425,82.80306044103435
68.12784193389437,64.99000380253943,67.87219543248956,75.5623000940066,28.08480208264626,89.65002344901083,73.38982942070399,87.91053139067796
72.68415749876502,71.22310734635909,73.92907973878104,75.07835756289624,29.22801106950082,78.72507337309803,70.71300939112015,85.07016930449055
59.4622896717476,44.40372092748798,59.07694754929795,58.96791634278317,39.26205466853065,65.2318670011108,70.69000047864641,72.88761657800319
82.32568186031695,61.003070737172735,63.49520838615188,72.825799504883,25.18467148564863,84.07345576019992,81.94647739648246,89.77524503345845
79.95457522400895,82.08168628982389,74.00244703344701,57.03168052044153,46.1658230935796,61.48643106208171,60.45704871354329,86.60722435939138
86.85939685720362,68.25525892083274,71.65459317571016,87.02214944635239,14.903875989556159,94.01683114180395,87.66351202721742,91.59549794026917
81.04009945325438,72.57390061859333,76.86481655682795,76.73181351269959,22.16053861543022,55.757017637106344,60.78827624569292,85.44234939960359
65.03371860234333,75.06294085304731,73.06292378103421,73.9467152982298,16.48622020548872,72.4460266822014,83.18932820755722,86.87381433024323
70.39179399992499,68.17625833675037,57.64623367301047,76.4828043384386,22.54961047269915,72.19532443907028,62.222740441514134,79.59175567342177
80.66857629393326,63.52600217489879,75.24934341837485,66.00363814385398,35.79383966216111,77.3259083187309,59.47929683003513,79.66671338809633
53.692124225158864,83.15100924112619,58.268261184473594,95.58199285668252,0.0,69.84551303197037,85.34385604166394,93.51670241857792
96.73804291963677,82.50039476711771,86.80167211390828,75.92526949201184,30.301619117321266,62.488142836714665,58.06208258413426,96.12077767631013
69.95778452970086,62.5612634080727,63.81189625673839,79.5530520857051,21.154203004629675,82.77530081055262,64.97075926394126,82.62660975360541
63.39813215276634,45.60156059512328,48.55377762149413,68.78252491616716,43.32507302976988,74.30811684554777,61.91219017948184,74.5617744113202
86.65240434630424,74.98517244162339,71.37800496146843,60.405607632765204,36.61673815866637,78.88748619704185,93.28960615786701,97.07321237640052
66.1338069385647,54.56459080053187,55.159596464060684,52.31560634437149,50.26973536910676,66.52397413701331,63.60162204982423,65.65686618064487
78.1632012788366,61.607589924057066,55.87735502704042,41.2773778671835,58.50250289241141,85.72251596669744,94.47385012882742,78.41141488863855
64.77345527565863,73.62529107290028,56.289123221721766,73.01791899819466,33.11072322888286,80.26933223884308,74.13312535462201,80.69596588803425
61.46420895892127,58.077435751521676,52.43486676829016,73.67365506816178,33.63502194170422,59.96821049319655,79.91099093619349,74.17198184442711
71.74359246781877,59.03345985022612,44.30423198148256,78.8404539636105,27.05429721312897,65.18672442881787,68.26326938665765,77.22655645209025
53.249449717361486,61.651367871844464,56.47095599287364,57.45710576830751,44.891357689025526,54.43418195376595,66.88139080121825,69.21516589738204
52.618418209133885,81.97687225348605,56.16033124739068,61.89747562985619,39.70707794799135,79.48637349428715,64.5849685573596,76.70261251568552
77.14579800396687,76.31726728715773,70.11702871266941,66.32972160916678,27.04955662564346,68.86143883046375,58.70932929537581,76.60214412272008
77.23871764989201,78.84721809303434,56.06107647106583,59.90269295290062,45.05054113514096,88.574954697117,79.49541442531257,82.40898161594264
69.80524270674192,84.49851702977821,65.56090680668684,62.00807993349746,34.129971889046274,58.466713917412875,65.46006011865438,87.58172338831454
75.87695127739235,64.97175797448455,61.63105154985134,54.36809191303343,52.69678630414384,67.22162802987198,66.80601487902973,86.9750108614474
75.58503490038824,58.978507398857786,57.99544845742746,81.48445709196756,19.42170619233456,53.61722021682633,71.00089945416521,78.71584942259688
94.47957331461055,80.96057678857578,76.26413617248134,82.81016361735112,17.732680466868104,76.52773675122219,78.11119654855585,96.31853165678221
64.27740201219045,80.35952981097394,63.077967327784734,65.96351536758003,26.39550399762515,72.23599065593461,91.74324452039876,83.09401005988562
72.2906334800731,84.94664666498515,70.27892771780193,74.52371796249734,16.97713381232762,72.28307097207649,69.27009283599276,92.77056907481224
86.24863261877701,99.07476370422336,86.87332738463162,73.25796316582166,28.297111246797023,64.46833707189312,70.61900697056348,98.05273785441072
74.02153171523537,83.81117042729551,64.98546057246105,81.39878561129045,29.138134927428474,66.81931473008922,47.19110837495866,82.26383387733907
87.56393455873331,67.72558325241341,63.884469621246566,64.95225078771783,41.77270942431859,73.4673356820138,69.34434684930996,83.7859416682646
67.29890221147414,56.931077786017966,65.5957451356881,66.7767953078866,42.96047285871737,83.21316051922452,86.58968924109186,80.13102811294468
76.84476108403932,67.709652723309,59.62727504892598,73.24359281721603,17.324088853505554,79.87679388461564,70.29222396932389,85.85173067626978
75.3994544585537,64.89314031555108,66.65183045719881,65.25096343377476,41.719414945883194,54.54020319753251,63.53389739423038,84.96426447432637
59.9960241047331,59.86706035370178,57.021835104249185,71.79581781939598,31.009222974792497,72.89187130147664,77.79315033635602,80.62277088083742
76.91782388314215,65.1049081445775,67.94567161969023,88.99881934895215,9.940110679987258,58.254706953293585,75.19816016951651,87.56651724628723
45.92796544783157,78.16906012580506,52.63169239241295,69.0946671769584,33.56117546759372,69.90499679779066,77.04701657028573,74.02616105867969
78.15726957811299,64.88543986899299,68.80208213652271,76.15367484013053,16.362815543512703,78.85982116175032,69.07027612973468,90.00954934436437
76.40744776081608,90.05820412154148,73.5687474528298,66.50683203881802,33.33781111408012,64.96820217165724,75.48352010524911,85.59566148457625
59.35581097024375,55.18636494104968,57.245824711923504,87.10613372581925,12.05827252588098,66.31178276809989,68.85641301518176,81.30749869375
